75788767198	6256943877	61		0	1	4	0.03125	0.009323	0.0001545	0
75788767199	6256943877	62		0	1	4	0.03125	0.009323	0.0001545	0
75788767200	6256943877	63		0	1	4	0.03125	0.009323	0.0001545	0
75788767201	6256943877	64		0	1	4	0.03125	0.009323	0.0001545	0
75788767202	6256943877	65		0	1	4	0.03125	0.009323	0.0001545	0
75788767203	6256943877	66		0	1	4	0.03125	0.009323	0.0001545	0
75788767204	6256943877	67		0	1	4	0.03125	0.009323	0.0001545	0
75788767205	6256943877	68		0	1	4	0.03125	0.009323	0.0001545	0
75788767206	6256943877	69		0	1	4	0.03125	0.009323	0.0001545	0
75788767207	6256943877	70		0	1	4	0.03125	0.009323	0.0001545	0
75788767208	6256943877	71		0	1	4	0.03125	0.009323	0.0001545	0
75788767209	6256943877	72		0	1	4	0.03125	0.009323	0.0001545	0
75788767210	6256943877	73		0	1	4	0.03125	0.009323	0.0001545	0
75788767211	6256943877	74		0	1	4	0.03125	0.009323	0.0001545	0
75788767212	6256943877	75		0	1	4	0.03125	0.009323	0.0001545	0
75788767213	6256943877	76		0	1	4	0.03125	0.009323	0.0001545	0
75788767214	6256943877	77		0	1	4	0.03125	0.009323	0.0001545	0
75788767215	6256943877	78		0	1	4	0.03125	0.009323	0.0001545	0
75788767216	6256943877	79		0	1	4	0.03125	0.009323	0.0001545	0
75788767217	6256943877	80		0	1	4	0.03125	0.009323	0.0001545	0
75788767218	6256943877	81		0	1	4	0.03125	0.009323	0.0001545	0
75788767219	6256943877	82		0	1	4	0.03125	0.009323	0.0001545	0
75788767220	6256943877	83		0	1	4	0.03125	0.009323	0.0001545	0
75788767221	6256943877	84		0	1	4	0.03125	0.009323	0.0001545	0
75788767222	6256943877	85		0	1	4	0.03125	0.009323	0.0001545	0
75788767223	6256943877	86		0	1	4	0.03125	0.009323	0.0001545	0
75788767224	6256943877	87		0	1	4	0.03125	0.009323	0.0001545	0
75788767225	6256943877	88		0	1	4	0.03125	0.009323	0.0001545	0
75788767226	6256943877	89		0	1	4	0.03125	0.009323	0.0001545	0
75788767227	6256943877	90		0	1	4	0.03125	0.009323	0.0001545	0
75788767228	6256943877	91		0	1	4	0.03125	0.009323	0.0001545	0
75788767229	6256943877	92		0	1	4	0.03125	0.009323	0.0001545	0
75788767230	6256943877	93		0	1	4	0.03125	0.009323	0.0001545	0
75788767231	6256943877	94		0	1	4	0.03125	0.009323	0.0001545	0
75788767232	6256943877	95		0	1	4	0.03125	0.009323	0.0001545	0
75788767233	6256943877	96		0	1	4	0.03125	0.009323	0.0001545	0
75788767234	6256943877	97		0	1	4	0.03125	0.009323	0.0001545	0
75788767235	6256943877	98		0	1	4	0.03125	0.009323	0.0001545	0
75788767236	6256943877	99		0	1	4	0.03125	0.009323	0.0001545	0
75788767237	6256944169	0		0	1	0	0.006248	0.009323	0.00003815	0
75788767248	6256943699	0	418559	1	0	6	0.009369	0.002205	0.00003052	0
75788767256	6256943699	1	38673316	1	0	6	0.009369	0.002205	0.00003052	0
75788767270	6256943699	2	5351430507	1	0	6	0.009369	0.002205	0.00003052	0
75788767284	6256943699	3	5116299323	1	0	6	0.009369	0.002205	0.00003052	0
75788767304	6256943699	4	17504596	1	0	6	0.009369	0.002205	0.00003052	0
75788767324	6256943699	5	38732454	1	0	6	0.009369	0.002205	0.00003052	0
75788767344	6256943699	6	31078997	1	0	6	0.009369	0.002205	0.00003052	0
75788767364	6256943699	7	554338230	1	0	6	0.009369	0.002205	0.00003052	0
75788767384	6256943699	8	1332342	1	0	6	0.009369	0.002205	0.00003052	0
75788767402	515042969	16	336035840	1	2	0	0.01562	0.01553	0.0002155	0
75788767414	515042969	17	257405090	1	2	0	0.01562	0.01553	0.0002155	0
75788767426	515042969	19	38686505	1	2	0	0.01562	0.01553	0.0002155	0
75788767484	6255532702	374	336035840	1	0	0	0.06873	0.01193	0.0001154	0
75788791870	6256944830	0		0	0	0	0.0125	0.006104	0.000009537	0
