75793640349	6256945431	96	3231154757	1	0	0	0.009369	0.005486	0.000009537	0
75793640369	6256945431	97	82756233	1	0	0	0.009369	0.005486	0.000009537	0
75793640389	6256945431	98	1651027282	1	0	0	0.009369	0.005486	0.000009537	0
75793640409	6256945431	99	567596	1	0	0	0.009369	0.005486	0.000009537	0
75793640429	6256945431	100	418547	1	0	0	0.009369	0.005486	0.000009537	0
75793640449	6256945431	101	30789500	1	0	0	0.009369	0.005486	0.000009537	0
75793640469	6256945431	102	564444462	1	0	0	0.009369	0.005486	0.000009537	0
75793640489	6256945431	103	4427332803	1	0	0	0.009369	0.005486	0.000009537	0
75793640509	6256945431	104	711999	1	0	0	0.009369	0.005486	0.000009537	0
75793640529	6256945431	105	37404275	1	0	0	0.009369	0.005486	0.000009537	0
75793640549	6256945431	106	38719171	1	0	0	0.009369	0.005486	0.000009537	0
75793640569	6256945431	107	216969439	1	0	0	0.009369	0.005486	0.000009537	0
75793640589	6256945431	108	711419	1	0	0	0.009369	0.005486	0.000009537	0
75793640609	6256945431	109	5796666	1	0	0	0.009369	0.005486	0.000009537	0
75793723681	515042969	20		5	2	0	0.01562	0.01553	0.0002155	0
75793723684	515042969	20		0	2	0	0.01562	0.01553	0.0002155	0
75793724104	515042969	9		5	2	0	0.01562	0.01553	0.0002155	0
75793724107	515042969	9		0	2	0	0.01562	0.01553	0.0002155	0
75793724242	6256219415	98	359920785	4	0	0	0.0125	0.01247	0.001131	0
75793724539	6253586820	0	226119837	4	1	8	0.006248	0.004662	0.00001144	0
75793724621	6256606278	49	317477856	4	0	0	0.009369	0.01663	0.0006943	0
75793725056	515042969	5		5	2	0	0.01562	0.01553	0.0002155	0
75793725059	515042969	5		0	2	0	0.01562	0.01553	0.0002155	0
75794671985	515042969	1	309364175	1	2	0	0.01562	0.01553	0.0002155	0
75794671997	515042969	4	61724549	1	2	0	0.01562	0.01553	0.0002155	0
75794700671	6255967760	382	6566701	4	1	4	0.05103	0.03918	0.00193	0
75794700812	6256922010	56	63676345	4	0	0	0.0625	0.0318	0.0007715	0
75794700870	6256922010	51	410834443	4	0	0	0.0625	0.0318	0.0007715	0
