75777681681	6255532702	412	295001041	2	0	0	0.06873	0.01193	0.0001154	0
75777681690	6255532702	412		0	0	0	0.06873	0.01193	0.0001154	0
75777681692	6256941635	22	295001041	1	0	4	0.1775	0.03107	0.00005627	0
75778547960	6256018664	2	1340515	1	2	1	0.0625	0.003883	0.000007629	0
75778547978	6256018813	40	4820234896	1	2	1	0.0125	0.02298	0.000007629	0
75778547996	6221861800	16753	2507381619	1	0	0	0.0125	0.0159	0.0004044	0
75778548005	6221861800	19879	665523726	1	0	0	0.0125	0.0159	0.0004044	0
75778548021	6238340468	1307	371617923	1	1	0	0.0625	0.03961	0.00003815	0
75778548048	6249834537	49	38124130	1	0	0	0.05627	0.0202	0.00007725	0
75778548060	6255532702	952	336071717	1	0	0	0.06873	0.01193	0.0001154	0
75778548069	6256830227	1372	4820239047	1	0	0	0.02249	0.0575	0.0004635	0
75778548078	6256830227	1373	4820239047	1	0	0	0.02249	0.0575	0.0004635	0
75778958377	6249834537	732	30789302	2	0	0	0.05627	0.0202	0.00007725	0
75778958388	6249834537	732		0	0	0	0.05627	0.0202	0.00007725	0
75778958389	6221861800	14427	30789302	2	0	0	0.0125	0.0159	0.0004044	0
75778958396	6221861800	14427		0	0	0	0.0125	0.0159	0.0004044	0
75778958398	6256941635	1	30789302	1	0	4	0.1775	0.03107	0.00005627	0
75778958798	6256922010	67	1332302	2	0	0	0.0625	0.0318	0.0007715	0
75778958811	6256922010	67		0	0	0	0.0625	0.0318	0.0007715	0
75778958813	6256941635	29	1332302	1	0	4	0.1775	0.03107	0.00005627	0
75779749334	6249834537	394	711247	1	0	0	0.05627	0.0202	0.00007725	0
75779749345	6255532702	412	257406760	1	0	0	0.06873	0.01193	0.0001154	0
75779749357	6255532702	413	317468392	1	0	0	0.06873	0.01193	0.0001154	0
75779749366	6256830227	1374	4874102959	1	0	0	0.02249	0.0575	0.0004635	0
75779878942	6255532702	663	2055485967	2	0	0	0.06873	0.01193	0.0001154	0
75779878951	6255532702	663		0	0	0	0.06873	0.01193	0.0001154	0
75779878952	5966089485	397	2055485967	2	0	0	0.03125	0.006836	0.00001907	0
75779878959	5966089485	397		0	0	0	0.03125	0.006836	0.00001907	0
75779878960	6221861800	2246	2055485967	2	0	0	0.0125	0.0159	0.0004044	0
75779878967	6221861800	2246		0	0	0	0.0125	0.0159	0.0004044	0
75779878969	6256941635	23	2055485967	1	0	4	0.1775	0.03107	0.00005627	0
75779879364	6256606278	199	4486038531	4	0	0	0.009369	0.01663	0.0006943	0
75779879423	6255532702	677	274862940	2	0	0	0.06873	0.01193	0.0001154	0
75779879432	6255532702	677		0	0	0	0.06873	0.01193	0.0001154	0
75779879433	6255532702	668	274862940	2	0	0	0.06873	0.01193	0.0001154	0
75779879442	6255532702	668		0	0	0	0.06873	0.01193	0.0001154	0
75779879443	5402488769	3723	274862940	2	1	0	0.0006247	0.003883	0.00002098	0
75779879450	5402488769	3723		0	1	0	0.0006247	0.003883	0.00002098	0
75779879451	6219557576	11	274862940	2	0	0	0.03125	0.006836	0.00001907	0
75779879458	6219557576	11		0	0	0	0.03125	0.006836	0.00001907	0
75779879460	6256941635	18	274862940	1	0	4	0.1775	0.03107	0.00005627	0
75779879700	6255532702	723	38656095	2	0	0	0.06873	0.01193	0.0001154	0
75779879709	6255532702	723		0	0	0	0.06873	0.01193	0.0001154	0
75779879711	6256941635	20	38656095	1	0	4	0.1775	0.03107	0.00005627	0
75779880102	6256934523	1	6639225	4	0	6	0.009369	0.002735	0.00003052	0
75780750881	6221861800	14427	31078997	1	0	0	0.0125	0.0159	0.0004044	0
75780750921	6249834537	732	2852021	1	0	0	0.05627	0.0202	0.00007725	0
75780778694	6256934523	5	216881134	4	0	6	0.009369	0.002735	0.00003052	0
