75772245964	5495696456	0	317808376	3	0	0	0.006248	0.003109	0.00003815	0
75772245975	5495696456	0		0	0	0	0.006248	0.003109	0.00003815	0
75773094308	515042969	13	431053017	1	2	0	0.01562	0.01553	0.0002155	0
75773123660	6256861974	32	1343240	4	0	0	0.0125	0.01636	0.001131	0
75773969871	515042969	8	2850451	1	2	0	0.01562	0.01553	0.0002155	0
75773969887	5495696456	0	4357859458	1	0	0	0.006248	0.003109	0.00003815	0
75773969895	6221861800	4987	717255	1	0	0	0.0125	0.0159	0.0004044	0
75773969904	6221861800	11157	765604	1	0	0	0.0125	0.0159	0.0004044	0
75773969913	6221861800	19734	38646839	1	0	0	0.0125	0.0159	0.0004044	0
75773969925	6255532702	215	976809	1	0	0	0.06873	0.01193	0.0001154	0
75773969936	6255532702	922	681481977	1	0	0	0.06873	0.01193	0.0001154	0
75773969950	6256830227	1370	317808376	1	0	0	0.02249	0.0575	0.0004635	0
75774009799	6249834537	772	1426644522	2	0	0	0.05627	0.0202	0.00007725	0
75774009810	6249834537	772		0	0	0	0.05627	0.0202	0.00007725	0
75774009811	6219557576	178	1426644522	2	0	0	0.03125	0.006836	0.00001907	0
75774009818	6219557576	178		0	0	0	0.03125	0.006836	0.00001907	0
75774009820	6256941635	27	1426644522	1	0	4	0.1775	0.03107	0.00005627	0
75774010124	515042969	0		5	2	0	0.01562	0.01553	0.0002155	0
75774010127	515042969	0		0	2	0	0.01562	0.01553	0.0002155	0
75774010229	515042969	2		5	2	0	0.01562	0.01553	0.0002155	0
75774010232	515042969	2		0	2	0	0.01562	0.01553	0.0002155	0
75774010711	6238340468	218	4802484114	2	1	0	0.0625	0.03961	0.00003815	0
75774010719	6238340468	218		0	1	0	0.0625	0.03961	0.00003815	0
75774010720	6238340468	1833	4802484114	2	1	0	0.0625	0.03961	0.00003815	0
75774010728	6238340468	1833		0	1	0	0.0625	0.03961	0.00003815	0
75774010730	6256941635	28	4802484114	1	0	4	0.1775	0.03107	0.00005627	0
75774743171	6256828882	10	4802484114	1	0	0	0.02563	0.0575	0.0004635	0
75774883480	6255532702	666	305387623	2	0	0	0.06873	0.01193	0.0001154	0
75774883489	6255532702	666		0	0	0	0.06873	0.01193	0.0001154	0
75774883490	5495695565	1	305387623	2	0	0	0.05627	0.007767	0.0003862	0
75774883497	5495695565	1		0	0	0	0.05627	0.007767	0.0003862	0
75774883498	6255532702	956	305387623	2	0	0	0.06873	0.01193	0.0001154	0
75774883507	6255532702	956		0	0	0	0.06873	0.01193	0.0001154	0
75774883509	6256941635	2	305387623	1	0	4	0.1775	0.03107	0.00005627	0
75774884157	6255532702	274	5069302039	2	0	0	0.06873	0.01193	0.0001154	0
75774884166	6255532702	274		0	0	0	0.06873	0.01193	0.0001154	0
75774884168	6256941635	0	5069302039	1	0	4	0.1775	0.03107	0.00005627	0
75774884328	6238340468	1765	3829186	2	1	0	0.0625	0.03961	0.00003815	0
75774884336	6238340468	1765		0	1	0	0.0625	0.03961	0.00003815	0
75774884337	6249834537	45	3829186	2	0	0	0.05627	0.0202	0.00007725	0
75774884348	6249834537	45		0	0	0	0.05627	0.0202	0.00007725	0
75774884350	6256941635	10	3829186	1	0	4	0.1775	0.03107	0.00005627	0
75775729634	515042969	0	6566382	1	2	0	0.01562	0.01553	0.0002155	0
75775729646	515042969	2	351622935	1	2	0	0.01562	0.01553	0.0002155	0
75775729657	6219557576	178	3583723625	1	0	0	0.03125	0.006836	0.00001907	0
75775729666	6238340468	218	6565347	1	1	0	0.0625	0.03961	0.00003815	0
75775729676	6249834537	772	1275448	1	0	0	0.05627	0.0202	0.00007725	0
75775756714	6256944237	0		0	1	1	0.01562	0.01553	0.00003815	0
75775762915	6256219415	63	1271783	4	0	0	0.0125	0.01247	0.001131	0
75775762990	515042969	11		5	2	0	0.01562	0.01553	0.0002155	0
75775762993	515042969	11		0	2	0	0.01562	0.01553	0.0002155	0
75775763145	515042969	12		5	2	0	0.01562	0.01553	0.0002155	0
75775763148	515042969	12		0	2	0	0.01562	0.01553	0.0002155	0
75775763910	6256640932	24	4819984634	3	2	6	0.125	0.07959	0.00005436	0
75775763921	6256640932	24		0	2	6	0.125	0.07959	0.00005436	0
75775763922	6256640932	17	4819984634	3	2	6	0.125	0.07959	0.00005436	0
75775763933	6256640932	17		0	2	6	0.125	0.07959	0.00005436	0
75775763934	6256640932	9	4819984634	3	2	6	0.125	0.07959	0.00005436	0
75775763945	6256640932	9		0	2	6	0.125	0.07959	0.00005436	0
75776659644	5495695565	1	904978	1	0	0	0.05627	0.007767	0.0003862	0
75776659653	6249834537	45	4022989355	1	0	0	0.05627	0.0202	0.00007725	0
75776659665	6255532702	274	3231154757	1	0	0	0.06873	0.01193	0.0001154	0
75776659677	6255532702	666	317341528	1	0	0	0.06873	0.01193	0.0001154	0
75776659689	6255532702	956	38686564	1	0	0	0.06873	0.01193	0.0001154	0
75776659724	6256830227	1371	381133	1	0	0	0.02249	0.0575	0.0004635	0
75776696412	6221861800	16753	336021528	2	0	0	0.0125	0.0159	0.0004044	0
75776696419	6221861800	16753		0	0	0	0.0125	0.0159	0.0004044	0
75776696420	6249834537	49	336021528	2	0	0	0.05627	0.0202	0.00007725	0
75776696431	6249834537	49		0	0	0	0.05627	0.0202	0.00007725	0
75776696432	6221861800	19879	336021528	2	0	0	0.0125	0.0159	0.0004044	0
75776696439	6221861800	19879		0	0	0	0.0125	0.0159	0.0004044	0
75776696441	6256941635	7	336021528	1	0	4	0.1775	0.03107	0.00005627	0
75776696490	6256018664	2	38745633	2	2	1	0.0625	0.003883	0.000007629	0
75776696498	6256018664	2		0	2	1	0.0625	0.003883	0.000007629	0
75776696499	6256018813	40	38745633	2	2	1	0.0125	0.02298	0.000007629	0
75776696506	6256018813	40		0	2	1	0.0125	0.02298	0.000007629	0
75776696508	6256941469	0	38745633	1	2	8	0.25	0.007767	0.00001144	0
75776697117	6256640932	8	4802042730	3	2	6	0.125	0.07959	0.00005436	0
75776697128	6256640932	8		0	2	6	0.125	0.07959	0.00005436	0
75777636464	6256640932	9	4819984634	1	2	6	0.125	0.07959	0.00005436	0
75777636477	6255532702	952	4819984634	2	0	0	0.06873	0.01193	0.0001154	0
75777636486	6255532702	952		0	0	0	0.06873	0.01193	0.0001154	0
75777636512	515042954	5	4802479866	5	2	0	0.1156	0.02097	0.0001059	0
75777636515	515042954	5		0	2	0	0.1156	0.02097	0.0001059	0
75777636544	6256944237	0	3349074896	1	1	1	0.01562	0.01553	0.00003815	0
75777636556	515042969	11	294983444	1	2	0	0.01562	0.01553	0.0002155	0
75777636568	515042969	12	1094546	1	2	0	0.01562	0.01553	0.0002155	0
75777680599	515042969	15		5	2	0	0.01562	0.01553	0.0002155	0
75777680602	515042969	15		0	2	0	0.01562	0.01553	0.0002155	0
75777680995	6256830227	50	4874102959	3	0	0	0.02249	0.0575	0.0004635	0
75777681010	6256830227	50		0	0	0	0.02249	0.0575	0.0004635	0
75777681448	6238340468	494	38685424	2	1	0	0.0625	0.03961	0.00003815	0
75777681456	6238340468	494		0	1	0	0.0625	0.03961	0.00003815	0
75777681457	6249834537	394	38685424	2	0	0	0.05627	0.0202	0.00007725	0
75777681468	6249834537	394		0	0	0	0.05627	0.0202	0.00007725	0
75777681469	6238340468	2345	38685424	2	1	0	0.0625	0.03961	0.00003815	0
75777681477	6238340468	2345		0	1	0	0.0625	0.03961	0.00003815	0
75777681479	6256941635	14	38685424	1	0	4	0.1775	0.03107	0.00005627	0
75777681671	6255532702	413	295001041	2	0	0	0.06873	0.01193	0.0001154	0
75777681680	6255532702	413		0	0	0	0.06873	0.01193	0.0001154	0
